timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617177336599,6,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,532,25,75,0,0,0,2021-03-31 09:55:03.788
1617177336600,4,Statistics,200,,Thread Group - Statistics 2-1,text,true,,222,323,25,75,4,0,0,2021-03-31 09:55:03.669
1617177336774,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,330,25,75,3,0,0,2021-03-31 09:55:03.841
1617177340737,4,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:04.788
1617177340779,3,Statistics,200,,Thread Group - Statistics 2-12,text,true,,220,323,25,75,3,0,0,2021-03-31 09:55:04.829
1617177340849,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,330,25,75,2,0,0,2021-03-31 09:55:04.885
1617177344931,5,Ticks,201,,Thread Group - Ticks 1-13,,true,,121,533,25,75,5,0,0,2021-03-31 09:55:05.955
1617177344978,3,Statistics,200,,Thread Group - Statistics 2-13,text,true,,222,323,25,75,3,0,0,2021-03-31 09:55:06.006
1617177345043,2,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,330,25,75,2,0,0,2021-03-31 09:55:06.071
1617177349125,5,Ticks,201,,Thread Group - Ticks 1-14,,true,,121,533,25,75,5,0,0,2021-03-31 09:55:07.148
1617177349164,4,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:07.188
1617177349188,7,Statistics,200,,Thread Group - Statistics 2-14,text,true,,222,323,25,75,7,0,0,2021-03-31 09:55:07.215
1617177349193,5,Statistics,200,,Thread Group - Statistics 2-4,text,true,,222,323,25,75,5,0,0,2021-03-31 09:55:07.223
1617177349229,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,330,25,75,5,0,0,2021-03-31 09:55:07.270
1617177349248,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,330,25,75,6,0,0,2021-03-31 09:55:07.282
1617177353337,5,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:08.371
1617177353385,2,Statistics,200,,Thread Group - Statistics 2-15,text,true,,221,323,25,75,2,0,0,2021-03-31 09:55:08.410
1617177353427,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,330,25,75,4,0,0,2021-03-31 09:55:08.460
1617177357524,2,Ticks,204,,Thread Group - Ticks 1-16,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:09.555
1617177357584,3,Statistics,200,,Thread Group - Statistics 2-16,text,true,,221,323,25,75,3,0,0,2021-03-31 09:55:09.612
1617177357645,19,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,330,25,75,15,0,0,2021-03-31 09:55:09.678
1617177361721,6,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:10.746
1617177361782,3,Statistics,200,,Thread Group - Statistics 2-17,text,true,,220,323,25,75,3,0,0,2021-03-31 09:55:10.808
1617177361846,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,330,25,75,4,0,0,2021-03-31 09:55:10.883
1617177362354,6,Ticks,204,,Thread Group - Ticks 1-5,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:11.377
1617177362385,3,Statistics,200,,Thread Group - Statistics 2-5,text,true,,221,323,25,75,3,0,2,2021-03-31 09:55:11.412
1617177362446,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,264,330,25,75,4,0,2,2021-03-31 09:55:11.474
1617177365918,5,Ticks,204,,Thread Group - Ticks 1-18,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:11.944
1617177365978,3,Statistics,200,,Thread Group - Statistics 2-18,text,true,,221,323,25,75,3,0,0,2021-03-31 09:55:12.002
1617177366039,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,330,25,75,3,0,0,2021-03-31 09:55:12.069
1617177370117,3,Ticks,204,,Thread Group - Ticks 1-19,,true,,102,533,25,75,0,0,0,2021-03-31 09:55:13.139
1617177370182,2,Statistics,200,,Thread Group - Statistics 2-19,text,true,,221,323,25,75,2,0,0,2021-03-31 09:55:13.205
1617177370238,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,264,330,25,75,3,0,0,2021-03-31 09:55:13.264
1617177374316,3,Ticks,201,,Thread Group - Ticks 1-20,,true,,121,533,25,75,3,0,1,2021-03-31 09:55:14.337
1617177374380,2,Statistics,200,,Thread Group - Statistics 2-20,text,true,,220,323,25,75,2,0,1,2021-03-31 09:55:14.400
1617177374443,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,264,330,25,75,3,0,1,2021-03-31 09:55:14.465
1617177378513,3,Ticks,204,,Thread Group - Ticks 1-21,,true,,102,533,25,75,0,0,1,2021-03-31 09:55:15.532
1617177378568,3,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,533,25,75,0,0,1,2021-03-31 09:55:15.590
1617177378600,3,Statistics,200,,Thread Group - Statistics 2-21,text,true,,221,323,25,75,3,0,1,2021-03-31 09:55:15.624
1617177378629,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,330,25,75,3,0,1,2021-03-31 09:55:15.667
1617177378631,3,Statistics,200,,Thread Group - Statistics 2-6,text,true,,221,323,25,75,3,0,1,2021-03-31 09:55:15.666
1617177378644,2,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,264,330,25,75,2,0,1,2021-03-31 09:55:15.677
1617177382709,4,Ticks,204,,Thread Group - Ticks 1-22,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:16.724
1617177382801,4,Statistics,200,,Thread Group - Statistics 2-22,text,true,,220,323,25,75,4,0,1,2021-03-31 09:55:16.819
1617177382837,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,264,330,25,75,3,0,1,2021-03-31 09:55:16.858
1617177386907,6,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,533,25,75,0,0,3,2021-03-31 09:55:17.922
1617177386980,4,Statistics,200,,Thread Group - Statistics 2-23,text,true,,220,323,25,75,4,0,2,2021-03-31 09:55:18.001
1617177387037,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,264,330,25,75,4,0,1,2021-03-31 09:55:18.059
1617177391107,3,Ticks,204,,Thread Group - Ticks 1-24,,true,,102,533,25,75,0,0,1,2021-03-31 09:55:19.131
1617177391187,3,Statistics,200,,Thread Group - Statistics 2-24,text,true,,220,323,25,75,2,0,1,2021-03-31 09:55:19.214
1617177391233,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,264,330,25,75,3,0,1,2021-03-31 09:55:19.261
1617177391752,5,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:19.774
1617177391766,4,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,532,25,75,0,0,2,2021-03-31 09:55:19.789
1617177391786,4,Statistics,200,,Thread Group - Statistics 2-7,text,true,,220,323,25,75,4,0,1,2021-03-31 09:55:19.808
1617177391786,4,Statistics,200,,Thread Group - Statistics 2-2,text,true,,220,323,25,75,4,0,2,2021-03-31 09:55:19.795
1617177391831,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,329,25,75,3,0,1,2021-03-31 09:55:19.850
1617177391836,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,258,330,25,75,3,0,1,2021-03-31 09:55:19.856
1617177395312,4,Ticks,204,,Thread Group - Ticks 1-25,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:20.332
1617177395403,2,Statistics,200,,Thread Group - Statistics 2-25,text,true,,214,323,25,75,2,0,1,2021-03-31 09:55:20.420
1617177395431,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,264,330,25,75,4,0,2,2021-03-31 09:55:20.450
1617177398947,3,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:23.966
1617177398983,3,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,25,75,3,0,2,2021-03-31 09:55:24.005
1617177399058,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,258,330,25,75,3,0,1,2021-03-31 09:55:24.077
1617177403143,3,Ticks,204,,Thread Group - Ticks 1-9,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:28.158
1617177403184,3,Statistics,200,,Thread Group - Statistics 2-9,text,true,,214,323,25,75,3,0,1,2021-03-31 09:55:28.201
1617177403245,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,258,330,25,75,4,0,2,2021-03-31 09:55:28.263
1617177407351,2,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,533,25,75,0,0,1,2021-03-31 09:55:32.369
1617177407387,3,Statistics,200,,Thread Group - Statistics 2-10,text,true,,214,323,25,75,3,0,1,2021-03-31 09:55:32.403
1617177407421,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,258,330,25,75,3,0,1,2021-03-31 09:55:32.444
1617177407966,3,Ticks,204,,Thread Group - Ticks 1-3,,true,,102,532,25,75,0,0,1,2021-03-31 09:55:32.988
1617177407980,3,Statistics,200,,Thread Group - Statistics 2-3,text,true,,214,323,25,75,3,0,1,2021-03-31 09:55:32.990
1617177408023,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,329,25,75,3,0,1,2021-03-31 09:55:33.037
1617177408657,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,25,75,5,0,3,2021-03-31 09:55:33.672
1617177411538,4,Ticks,204,,Thread Group - Ticks 1-11,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:36.567
1617177411585,4,Statistics,200,,Thread Group - Statistics 2-11,text,true,,214,323,25,75,4,0,2,2021-03-31 09:55:36.611
1617177411599,6,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:36.623
1617177411598,7,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,323,25,75,7,0,4,2021-03-31 09:55:36.623
1617177411775,11,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,258,330,25,75,10,0,5,2021-03-31 09:55:36.791
1617177415738,3,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,533,25,75,0,0,1,2021-03-31 09:55:40.751
1617177415780,2,Statistics,200,,Thread Group - Statistics 2-12,text,true,,214,323,25,75,2,0,1,2021-03-31 09:55:40.794
1617177415849,2,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,258,330,25,75,2,0,1,2021-03-31 09:55:40.868
1617177419932,5,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,533,25,75,0,0,2,2021-03-31 09:55:44.946
1617177419979,6,Statistics,200,,Thread Group - Statistics 2-13,text,true,,214,323,25,75,6,0,4,2021-03-31 09:55:44.993
1617177420043,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,258,330,25,75,7,0,2,2021-03-31 09:55:45.058
