timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171903735,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,264,333,22,66,5,0,1,2021-03-31 08:25:03.733
1617171904708,4,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,536,23,67,0,0,1,2021-03-31 08:25:04.706
1617171904855,3,Statistics,200,,Thread Group - Statistics 2-23,text,true,,220,323,23,68,3,0,1,2021-03-31 08:25:04.854
1617171904936,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,264,333,23,69,4,0,1,2021-03-31 08:25:04.935
1617171905921,4,Ticks,201,,Thread Group - Ticks 1-24,,true,,121,536,24,70,4,0,1,2021-03-31 08:25:05.919
1617171906055,4,Statistics,200,,Thread Group - Statistics 2-24,text,true,,221,323,24,71,4,0,2,2021-03-31 08:25:06.054
1617171906112,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,264,333,24,72,4,0,1,2021-03-31 08:25:06.111
1617171906605,4,Ticks,201,,Thread Group - Ticks 1-2,,true,,121,533,24,72,4,0,0,2021-03-31 08:24:45.646
1617171906611,6,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,533,24,72,0,0,0,2021-03-31 08:24:45.646
1617171906669,6,Statistics,200,,Thread Group - Statistics 2-7,text,true,,221,323,24,72,6,0,0,2021-03-31 08:24:45.702
1617171906674,5,Statistics,200,,Thread Group - Statistics 2-2,text,true,,221,323,24,72,5,0,0,2021-03-31 08:24:45.712
1617171906705,17,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,264,330,24,72,12,0,0,2021-03-31 08:24:45.745
1617171906718,13,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,330,24,72,9,0,0,2021-03-31 08:24:45.755
1617171907107,5,Ticks,204,,Thread Group - Ticks 1-25,,true,,102,536,25,73,0,0,2,2021-03-31 08:25:07.104
1617171907267,5,Statistics,200,,Thread Group - Statistics 2-25,text,true,,220,323,25,74,4,0,1,2021-03-31 08:25:07.265
1617171907325,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,264,333,25,75,5,0,1,2021-03-31 08:25:07.323
1617171910791,5,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,533,25,75,0,0,0,2021-03-31 08:24:46.816
1617171910867,4,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,25,75,4,0,0,2021-03-31 08:24:46.894
